"□ 신고취소, 해제, 변경 등 신고정보의 실시간 반영으로 시간대별 제공되는 정보의 내용이 상이할 수 있으니 이용시 참고하시기 바랍니다."
"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으며, 참고용으로만 활용하시기 바랍니다."
"□ 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항이 있을시 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"일자 : 20180301 ~ 20180331"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린3차","84.732","201803","11~20","39,100","14","2001","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린3차","134.878","201803","11~20","42,000","25","2001","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린3차","134.878","201803","11~20","43,200","18","2001","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린3차","182.767","201803","21~31","60,000","13","2001","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린3차","124.619","201803","21~31","41,500","10","2001","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린3차","124.619","201803","21~31","40,500","19","2001","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린4,5차","162.454","201803","1~10","51,800","15","2000","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린4,5차","134.878","201803","1~10","50,000","19","2000","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린4,5차","124.619","201803","11~20","42,000","14","2000","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린4,5차","162.454","201803","11~20","51,000","23","2000","도농로"
"경기도 남양주시 다산동","4002-1","4002","0001","부영e그린4,5차","84.732","201803","21~31","39,800","12","2000","도농로"
"경기도 남양주시 다산동","4026-16","4026","0016","신우가든","55.56","201803","1~10","15,000","3","1990","미금로56번길"
"경기도 남양주시 다산동","4027-5","4027","0005","제일","65.22","201803","11~20","18,300","5","1988","미금로42번길"
"경기도 남양주시 다산동","3720","3720","0000","지금힐스테이트","59.99","201803","1~10","39,000","3","2015","경춘로"
"경기도 남양주시 다산동","3720","3720","0000","지금힐스테이트","84.99","201803","1~10","52,000","23","2015","경춘로"
"경기도 남양주시 다산동","3720","3720","0000","지금힐스테이트","122.99","201803","1~10","57,500","2","2015","경춘로"
"경기도 남양주시 다산동","3720","3720","0000","지금힐스테이트","84.99","201803","11~20","42,687","11","2015","경춘로"
"경기도 남양주시 다산동","3720","3720","0000","지금힐스테이트","59.99","201803","21~31","43,400","9","2015","경춘로"
"경기도 남양주시 다산동","3720","3720","0000","지금힐스테이트","84.99","201803","21~31","49,700","16","2015","경춘로"
"경기도 남양주시 다산동","3720","3720","0000","지금힐스테이트","84.99","201803","21~31","42,000","9","2015","경춘로"
"경기도 남양주시 다산동","3718","3718","0000","한화꿈에그린","84.921","201803","1~10","40,500","7","2008","강변북로"
"경기도 남양주시 다산동","3718","3718","0000","한화꿈에그린","59.985","201803","1~10","36,000","7","2008","강변북로"
"경기도 남양주시 다산동","3718","3718","0000","한화꿈에그린","84.921","201803","1~10","42,900","4","2008","강변북로"
"경기도 남양주시 다산동","3718","3718","0000","한화꿈에그린","123.523","201803","1~10","50,000","2","2008","강변북로"
"경기도 남양주시 다산동","3718","3718","0000","한화꿈에그린","59.985","201803","1~10","34,600","6","2008","강변북로"
"경기도 남양주시 다산동","3718","3718","0000","한화꿈에그린","59.942","201803","11~20","35,400","15","2008","강변북로"
"경기도 남양주시 다산동","3718","3718","0000","한화꿈에그린","123.523","201803","21~31","54,000","8","2008","강변북로"
"경기도 남양주시 다산동","3718","3718","0000","한화꿈에그린","84.921","201803","21~31","40,250","14","2008","강변북로"
"경기도 남양주시 다산동","674","0674","0000","휴먼시아3단지","84.95","201803","1~10","36,500","12","2008","null"
"경기도 남양주시 다산동","673","0673","0000","휴먼시아4단지","84.95","201803","1~10","38,000","7","2008","null"
"경기도 남양주시 다산동","683","0683","0000","휴먼시아5단지","75.79","201803","1~10","34,800","2","2008","null"
"경기도 남양주시 다산동","683","0683","0000","휴먼시아5단지","75.83","201803","1~10","36,000","3","2008","null"
"경기도 남양주시 다산동","683","0683","0000","휴먼시아5단지","75.79","201803","1~10","36,000","14","2008","null"
"경기도 남양주시 다산동","683","0683","0000","휴먼시아5단지","84.95","201803","1~10","38,900","2","2008","null"
"경기도 남양주시 다산동","690","0690","0000","휴먼시아8단지","121.94","201803","11~20","48,000","4","2009","null"
"경기도 남양주시 다산동","690","0690","0000","휴먼시아8단지","134.94","201803","21~31","54,700","7","2009","null"
"경기도 남양주시 별내동","1072","1072","0000","KCC스위첸","116.8606","201803","1~10","54,300","17","2012","별내5로"
"경기도 남양주시 별내동","1072","1072","0000","KCC스위첸","130.097","201803","1~10","59,900","14","2012","별내5로"
"경기도 남양주시 별내동","1072","1072","0000","KCC스위첸","100.376","201803","11~20","48,300","5","2012","별내5로"
"경기도 남양주시 별내동","1072","1072","0000","KCC스위첸","100.376","201803","11~20","46,600","1","2012","별내5로"
"경기도 남양주시 별내동","1072","1072","0000","KCC스위첸","116.8606","201803","21~31","54,300","10","2012","별내5로"
"경기도 남양주시 별내동","1072","1072","0000","KCC스위첸","116.9037","201803","21~31","51,800","24","2012","별내5로"
"경기도 남양주시 별내동","872","0872","0000","남광하우스토리","103.995","201803","11~20","45,000","7","2012","송산로307번길"
"경기도 남양주시 별내동","1058","1058","0000","동익미라벨(1058-0)","111.41","201803","1~10","53,000","1","2013","별내중앙로"
"경기도 남양주시 별내동","1058","1058","0000","동익미라벨(1058-0)","111.41","201803","11~20","51,700","7","2013","별내중앙로"
"경기도 남양주시 별내동","1058","1058","0000","동익미라벨(1058-0)","101.311","201803","21~31","53,850","3","2013","별내중앙로"
"경기도 남양주시 별내동","1058","1058","0000","동익미라벨(1058-0)","101.376","201803","21~31","52,400","4","2013","별내중앙로"
"경기도 남양주시 별내동","1058","1058","0000","동익미라벨(1058-0)","111.34","201803","21~31","54,500","5","2013","별내중앙로"
"경기도 남양주시 별내동","1060","1060","0000","동익미라벨(1060-0)","101.311","201803","1~10","51,800","7","2013","별내중앙로"
"경기도 남양주시 별내동","1060","1060","0000","동익미라벨(1060-0)","101.376","201803","11~20","48,800","8","2013","별내중앙로"
"경기도 남양주시 별내동","1060","1060","0000","동익미라벨(1060-0)","111.41","201803","11~20","51,200","7","2013","별내중앙로"
"경기도 남양주시 별내동","893","0893","0000","별내 유승한내들 이노스타","75.333","201803","1~10","35,000","8","2014","송산로"
"경기도 남양주시 별내동","893","0893","0000","별내 유승한내들 이노스타","75.333","201803","11~20","34,000","10","2014","송산로"
"경기도 남양주시 별내동","893","0893","0000","별내 유승한내들 이노스타","84.8253","201803","21~31","37,500","10","2014","송산로"
"경기도 남양주시 별내동","871","0871","0000","별내 푸르지오","76.4274","201803","1~10","40,300","4","2015","송산로307번길"
"경기도 남양주시 별내동","871","0871","0000","별내 푸르지오","84.9653","201803","11~20","42,900","12","2015","송산로307번길"
"경기도 남양주시 별내동","871","0871","0000","별내 푸르지오","84.8194","201803","11~20","43,000","9","2015","송산로307번길"
"경기도 남양주시 별내동","852","0852","0000","별내아이파크2차","72.48","201803","1~10","47,500","14","2015","덕송1로"
"경기도 남양주시 별내동","852","0852","0000","별내아이파크2차","84.79","201803","11~20","48,300","3","2015","덕송1로"
"경기도 남양주시 별내동","852","0852","0000","별내아이파크2차","72.48","201803","11~20","48,000","13","2015","덕송1로"
"경기도 남양주시 별내동","852","0852","0000","별내아이파크2차","72.48","201803","11~20","47,250","24","2015","덕송1로"
"경기도 남양주시 별내동","852","0852","0000","별내아이파크2차","84.45","201803","21~31","50,800","10","2015","덕송1로"
"경기도 남양주시 별내동","899","0899","0000","별사랑마을(모아미래도)","84.9838","201803","1~10","41,100","11","2014","불암로"
"경기도 남양주시 별내동","899","0899","0000","별사랑마을(모아미래도)","84.9734","201803","1~10","42,220","17","2014","불암로"
"경기도 남양주시 별내동","899","0899","0000","별사랑마을(모아미래도)","84.9734","201803","11~20","42,100","9","2014","불암로"
"경기도 남양주시 별내동","914","0914","0000","상록리슈빌","84.97","201803","21~31","41,000","3","2013","별내5로"
"경기도 남양주시 별내동","1047","1047","0000","신안인스빌","84.992","201803","1~10","41,500","1","2012","순화궁로"
"경기도 남양주시 별내동","1047","1047","0000","신안인스빌","84.992","201803","1~10","46,000","10","2012","순화궁로"
"경기도 남양주시 별내동","1047","1047","0000","신안인스빌","84.995","201803","11~20","38,000","7","2012","순화궁로"
"경기도 남양주시 별내동","1047","1047","0000","신안인스빌","84.992","201803","21~31","44,800","13","2012","순화궁로"
"경기도 남양주시 별내동","1047","1047","0000","신안인스빌","84.992","201803","21~31","45,500","15","2012","순화궁로"
"경기도 남양주시 별내동","1050","1050","0000","신일유토빌","123.071","201803","1~10","53,000","9","2012","별내4로"
"경기도 남양주시 별내동","1056","1056","0000","쌍용예가","134.98","201803","1~10","66,500","15","2012","별내3로"
"경기도 남양주시 별내동","1056","1056","0000","쌍용예가","122.78","201803","1~10","57,000","10","2012","별내3로"
"경기도 남양주시 별내동","1056","1056","0000","쌍용예가","101.76","201803","1~10","55,800","22","2012","별내3로"
"경기도 남양주시 별내동","1056","1056","0000","쌍용예가","122.78","201803","1~10","56,000","14","2012","별내3로"
"경기도 남양주시 별내동","1056","1056","0000","쌍용예가","122.8","201803","1~10","59,000","10","2012","별내3로"
"경기도 남양주시 별내동","1056","1056","0000","쌍용예가","101.76","201803","1~10","52,750","7","2012","별내3로"
"경기도 남양주시 별내동","1056","1056","0000","쌍용예가","122.8","201803","11~20","61,300","9","2012","별내3로"
"경기도 남양주시 별내동","1056","1056","0000","쌍용예가","122.8","201803","11~20","60,000","11","2012","별내3로"
"경기도 남양주시 별내동","922","0922","0000","포스코더샵","116.6715","201803","11~20","53,800","20","2012","별내3로"
"경기도 남양주시 별내동","922","0922","0000","포스코더샵","116.4998","201803","11~20","49,800","8","2012","별내3로"
"경기도 남양주시 별내동","922","0922","0000","포스코더샵","128.2866","201803","21~31","51,700","1","2012","별내3로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.8887","201803","1~10","45,000","13","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.9981","201803","1~10","43,400","5","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.9981","201803","1~10","44,900","4","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.9981","201803","1~10","46,100","7","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.8887","201803","1~10","44,000","13","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.8887","201803","1~10","46,400","15","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.8887","201803","1~10","44,400","8","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.8887","201803","11~20","45,500","11","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.9981","201803","11~20","46,000","20","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.8887","201803","21~31","37,000","18","2012","별내4로"
"경기도 남양주시 별내동","1041","1041","0000","한화꿈에그린더스타","84.8887","201803","21~31","43,700","5","2012","별내4로"
"경기도 남양주시 별내동","854","0854","0000","현대아이파크","141.442","201803","11~20","62,000","16","2012","별내3로"
"경기도 남양주시 별내동","854","0854","0000","현대아이파크","124.77","201803","21~31","58,000","8","2012","별내3로"
"경기도 남양주시 별내면 청학리","488","0488","0000","거성수락산","84.96","201803","21~31","18,400","17","1995","청학로132번길"
"경기도 남양주시 별내면 청학리","476","0476","0000","동부일신","59.93","201803","21~31","14,700","1","1996","청학로"
"경기도 남양주시 별내면 청학리","476","0476","0000","동부일신","59.93","201803","21~31","15,200","2","1996","청학로"
"경기도 남양주시 별내면 청학리","580","0580","0000","별내반도유보라","84.951","201803","1~10","26,500","3","2010","청학로68번길"
"경기도 남양주시 별내면 청학리","420","0420","0000","청학주공(1단지)","84.84","201803","1~10","20,000","1","1999","청학로114번길"
"경기도 남양주시 별내면 청학리","420","0420","0000","청학주공(1단지)","84.84","201803","11~20","24,300","5","1999","청학로114번길"
"경기도 남양주시 별내면 청학리","420","0420","0000","청학주공(1단지)","84.84","201803","21~31","23,400","1","1999","청학로114번길"
"경기도 남양주시 별내면 청학리","419","0419","0000","청학주공(2단지)","59.89","201803","1~10","22,500","15","1999","청학로114번길"
"경기도 남양주시 별내면 청학리","419","0419","0000","청학주공(2단지)","59.89","201803","11~20","20,750","12","1999","청학로114번길"
"경기도 남양주시 별내면 청학리","409","0409","0000","청학주공(3단지)","84.84","201803","1~10","26,000","5","1999","청학로68번길"
"경기도 남양주시 별내면 청학리","409","0409","0000","청학주공(3단지)","84.84","201803","1~10","26,500","10","1999","청학로68번길"
"경기도 남양주시 별내면 청학리","409","0409","0000","청학주공(3단지)","84.8","201803","1~10","27,000","13","1999","청학로68번길"
"경기도 남양주시 별내면 청학리","411","0411","0000","청학주공(4단지)","59.89","201803","11~20","20,000","10","1999","청학로68번길"
"경기도 남양주시 별내면 청학리","411","0411","0000","청학주공(4단지)","59.89","201803","21~31","21,500","12","1999","청학로68번길"
"경기도 남양주시 별내면 청학리","412","0412","0000","청학주공(5단지)","118.61","201803","1~10","31,700","13","2000","청학로68번길"
"경기도 남양주시 별내면 청학리","412","0412","0000","청학주공(5단지)","118.61","201803","1~10","34,600","20","2000","청학로68번길"
"경기도 남양주시 별내면 청학리","412","0412","0000","청학주공(5단지)","99.66","201803","11~20","29,500","19","2000","청학로68번길"
"경기도 남양주시 별내면 청학리","412","0412","0000","청학주공(5단지)","99.66","201803","11~20","26,750","1","2000","청학로68번길"
"경기도 남양주시 별내면 청학리","412","0412","0000","청학주공(5단지)","118.61","201803","21~31","37,000","8","2000","청학로68번길"
"경기도 남양주시 별내면 청학리","350-1","0350","0001","청학주공(6단지)","59.42","201803","1~10","19,500","6","2002","청학로114번길"
"경기도 남양주시 별내면 청학리","353-1","0353","0001","청학주공(7단지)","59.42","201803","11~20","21,300","3","2002","청학로114번길"
"경기도 남양주시 오남읍 양지리","807","0807","0000","대림e편한세상1단지","105.367","201803","1~10","32,000","7","2009","양지로240번길"
"경기도 남양주시 오남읍 양지리","807","0807","0000","대림e편한세상1단지","84.954","201803","1~10","31,500","13","2009","양지로240번길"
"경기도 남양주시 오남읍 양지리","807","0807","0000","대림e편한세상1단지","84.954","201803","21~31","32,700","16","2009","양지로240번길"
"경기도 남양주시 오남읍 양지리","193-4","0193","0004","성호","59.95","201803","11~20","14,600","10","1998","진건오남로884번길"
"경기도 남양주시 오남읍 양지리","623","0623","0000","오남쌍용스윗닷홈지티(2단지)","59.957","201803","1~10","20,900","8","2005","양지로281번길"
"경기도 남양주시 오남읍 양지리","623","0623","0000","오남쌍용스윗닷홈지티(2단지)","59.957","201803","1~10","20,800","13","2005","양지로281번길"
"경기도 남양주시 오남읍 양지리","623","0623","0000","오남쌍용스윗닷홈지티(2단지)","59.957","201803","21~31","20,300","9","2005","양지로281번길"
"경기도 남양주시 오남읍 양지리","620","0620","0000","오남쌍용스윗닷홈지티1단지","84.877","201803","11~20","23,000","10","2005","양지로281번길"
"경기도 남양주시 오남읍 양지리","620","0620","0000","오남쌍용스윗닷홈지티1단지","84.877","201803","21~31","23,900","3","2005","양지로281번길"
"경기도 남양주시 오남읍 오남리","464","0464","0000","금호어울림","59.95","201803","1~10","18,400","6","2006","진건오남로"
"경기도 남양주시 오남읍 오남리","267-3","0267","0003","남양주대한","59.94","201803","11~20","14,200","19","1998","진건오남로580번길"
"경기도 남양주시 오남읍 오남리","267-3","0267","0003","남양주대한","59.94","201803","21~31","14,200","6","1998","진건오남로580번길"
"경기도 남양주시 오남읍 오남리","889","0889","0000","남양주오남푸르지오","84.9634","201803","1~10","25,900","10","2009","진건오남로759번길"
"경기도 남양주시 오남읍 오남리","889","0889","0000","남양주오남푸르지오","84.9634","201803","1~10","26,000","8","2009","진건오남로759번길"
"경기도 남양주시 오남읍 오남리","889","0889","0000","남양주오남푸르지오","84.9634","201803","11~20","26,500","6","2009","진건오남로759번길"
"경기도 남양주시 오남읍 오남리","222","0222","0000","동부","59.76","201803","11~20","15,300","18","1998","진건오남로"
"경기도 남양주시 오남읍 오남리","222","0222","0000","동부","59.955","201803","11~20","13,500","3","1998","진건오남로"
"경기도 남양주시 오남읍 오남리","765-3","0765","0003","두산2","84.87","201803","1~10","20,750","7","1998","진건오남로"
"경기도 남양주시 오남읍 오남리","765-3","0765","0003","두산2","84.87","201803","11~20","21,400","6","1998","진건오남로"
"경기도 남양주시 오남읍 오남리","888","0888","0000","두산위브","84.9916","201803","1~10","23,800","6","2006","양지로"
"경기도 남양주시 오남읍 오남리","887","0887","0000","신동아파밀리에","84.97","201803","1~10","19,800","10","2004","진건오남로555번길"
"경기도 남양주시 오남읍 오남리","887","0887","0000","신동아파밀리에","84.97","201803","1~10","18,950","5","2004","진건오남로555번길"
"경기도 남양주시 오남읍 오남리","887","0887","0000","신동아파밀리에","84.97","201803","1~10","18,900","10","2004","진건오남로555번길"
"경기도 남양주시 오남읍 오남리","429","0429","0000","신우아이딜(1차)","59.963","201803","1~10","16,700","6","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","429","0429","0000","신우아이딜(1차)","59.963","201803","11~20","13,193","7","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","429","0429","0000","신우아이딜(1차)","59.963","201803","11~20","17,000","8","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","439","0439","0000","신우아이딜2차","59.963","201803","1~10","16,000","14","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","439","0439","0000","신우아이딜2차","59.963","201803","1~10","16,000","9","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","439","0439","0000","신우아이딜2차","59.963","201803","1~10","17,000","13","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","439","0439","0000","신우아이딜2차","59.963","201803","11~20","17,000","14","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","439","0439","0000","신우아이딜2차","59.963","201803","21~31","16,400","15","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","439","0439","0000","신우아이딜2차","84.992","201803","21~31","20,300","5","2004","진건오남로512번길"
"경기도 남양주시 오남읍 오남리","425","0425","0000","신일해피트리(1차)","84.841","201803","21~31","16,000","3","2004","진건오남로"
"경기도 남양주시 오남읍 오남리","425","0425","0000","신일해피트리(1차)","84.841","201803","21~31","20,000","3","2004","진건오남로"
"경기도 남양주시 오남읍 오남리","426","0426","0000","신일해피트리(2차)","84.841","201803","11~20","18,500","9","2004","진건오남로"
"경기도 남양주시 오남읍 오남리","891","0891","0000","오남아이파크","84.959","201803","1~10","28,800","14","2009","진건오남로759번길"
"경기도 남양주시 오남읍 오남리","891","0891","0000","오남아이파크","84.959","201803","1~10","27,500","18","2009","진건오남로759번길"
"경기도 남양주시 오남읍 오남리","891","0891","0000","오남아이파크","84.875","201803","21~31","27,900","5","2009","진건오남로759번길"
"경기도 남양주시 오남읍 오남리","315-1","0315","0001","유호","76.006","201803","1~10","17,500","6","2003","진건오남로"
"경기도 남양주시 오남읍 오남리","315-1","0315","0001","유호","84.991","201803","1~10","19,000","11","2003","진건오남로"
"경기도 남양주시 오남읍 오남리","683-36","0683","0036","진주(10차)","68.94","201803","11~20","12,000","1","1991","진건오남로"
"경기도 남양주시 오남읍 오남리","683-36","0683","0036","진주(10차)","55.8","201803","21~31","9,500","2","1991","진건오남로"
"경기도 남양주시 오남읍 오남리","683-5","0683","0005","진주(1단지)","39.96","201803","1~10","7,700","1","1988","진건오남로"
"경기도 남양주시 오남읍 오남리","683-12","0683","0012","진주(3차)","39.96","201803","1~10","7,200","2","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-12","0683","0012","진주(3차)","39.96","201803","1~10","7,700","3","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-11","0683","0011","진주(4차)","39.96","201803","1~10","7,300","1","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-11","0683","0011","진주(4차)","39.54","201803","1~10","7,550","1","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-11","0683","0011","진주(4차)","39.96","201803","1~10","6,400","5","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","632-1","0632","0001","진주(5단지)","53.64","201803","1~10","9,750","1","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","632","0632","0000","진주(6차)","39.96","201803","21~31","7,000","4","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-40","0683","0040","진주(7차)","68.94","201803","1~10","11,500","2","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-40","0683","0040","진주(7차)","84.6","201803","1~10","14,000","1","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-30","0683","0030","진주(8차)","84.6","201803","11~20","14,500","3","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-30","0683","0030","진주(8차)","39.54","201803","11~20","6,100","5","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-30","0683","0030","진주(8차)","39.54","201803","21~31","6,200","5","1990","진건오남로"
"경기도 남양주시 오남읍 오남리","683-37","0683","0037","진주(9차)","68.94","201803","1~10","11,000","3","1991","진건오남로"
"경기도 남양주시 오남읍 오남리","683-37","0683","0037","진주(9차)","68.94","201803","1~10","10,500","5","1991","진건오남로"
"경기도 남양주시 오남읍 오남리","683-37","0683","0037","진주(9차)","68.94","201803","11~20","13,100","4","1991","진건오남로"
"경기도 남양주시 오남읍 오남리","683-37","0683","0037","진주(9차)","55.8","201803","11~20","10,500","2","1991","진건오남로"
"경기도 남양주시 오남읍 오남리","250","0250","0000","파라다이스빌","84.985","201803","1~10","20,500","8","2004","진건오남로"
"경기도 남양주시 오남읍 오남리","250","0250","0000","파라다이스빌","84.985","201803","11~20","20,300","13","2004","진건오남로"
"경기도 남양주시 오남읍 오남리","250","0250","0000","파라다이스빌","84.985","201803","21~31","20,500","7","2004","진건오남로"
"경기도 남양주시 오남읍 오남리","250","0250","0000","파라다이스빌","84.985","201803","21~31","20,000","13","2004","진건오남로"
"경기도 남양주시 오남읍 오남리","744","0744","0000","한국1","59.99","201803","11~20","15,700","7","1999","진건오남로"
"경기도 남양주시 오남읍 오남리","744","0744","0000","한국1","59.99","201803","11~20","15,750","12","1999","진건오남로"
"경기도 남양주시 오남읍 오남리","744","0744","0000","한국1","133.13","201803","11~20","20,500","3","1999","진건오남로"
"경기도 남양주시 오남읍 오남리","519","0519","0000","한신(2차)","59.8","201803","11~20","16,000","9","1998","진건오남로"
"경기도 남양주시 오남읍 오남리","519","0519","0000","한신(2차)","59.8","201803","21~31","15,700","10","1998","진건오남로"
"경기도 남양주시 오남읍 오남리","605","0605","0000","휴먼빌","59.82","201803","1~10","16,500","8","2003","진건오남로"
"경기도 남양주시 오남읍 오남리","605","0605","0000","휴먼빌","59.82","201803","11~20","16,850","6","2003","진건오남로"
"경기도 남양주시 와부읍 덕소리","600-3","0600","0003","강변삼익","59.88","201803","1~10","25,500","9","1996","덕소로2번길"
"경기도 남양주시 와부읍 덕소리","600-3","0600","0003","강변삼익","59.88","201803","1~10","25,500","5","1996","덕소로2번길"
"경기도 남양주시 와부읍 덕소리","600-3","0600","0003","강변삼익","59.88","201803","21~31","24,200","2","1996","덕소로2번길"
"경기도 남양주시 와부읍 덕소리","600-3","0600","0003","강변삼익","84.81","201803","21~31","32,500","8","1996","덕소로2번길"
"경기도 남양주시 와부읍 덕소리","614","0614","0000","경남아너스빌","84.78","201803","1~10","33,400","11","2007","덕소로71번길"
"경기도 남양주시 와부읍 덕소리","614","0614","0000","경남아너스빌","84.78","201803","1~10","33,500","9","2007","덕소로71번길"
"경기도 남양주시 와부읍 덕소리","145-4","0145","0004","대성","59.94","201803","1~10","26,000","9","1999","덕소로97번길"
"경기도 남양주시 와부읍 덕소리","145-4","0145","0004","대성","59.94","201803","1~10","26,500","15","1999","덕소로97번길"
"경기도 남양주시 와부읍 덕소리","600-15","0600","0015","덕소강변현대","130.25","201803","1~10","43,500","10","2001","덕소로116번길"
"경기도 남양주시 와부읍 덕소리","600-15","0600","0015","덕소강변현대","130.25","201803","1~10","38,800","1","2001","덕소로116번길"
"경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","84.8118","201803","1~10","38,000","5","2007","월문천로"
"경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","84.8118","201803","1~10","38,900","3","2007","월문천로"
"경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","84.8118","201803","1~10","39,900","9","2007","월문천로"
"경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","84.8118","201803","11~20","41,800","7","2007","월문천로"
"경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","84.8118","201803","11~20","41,000","18","2007","월문천로"
"경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","84.8118","201803","11~20","39,400","3","2007","월문천로"
"경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","101.4855","201803","21~31","42,750","4","2007","월문천로"
"경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","134.8505","201803","21~31","58,300","15","2007","월문천로"
"경기도 남양주시 와부읍 덕소리","606-1","0606","0001","덕소주공3","84.79","201803","1~10","33,000","6","1998","덕소로"
"경기도 남양주시 와부읍 덕소리","613","0613","0000","동부센트레빌","84.99","201803","1~10","36,600","5","2006","덕소로97번길"
"경기도 남양주시 와부읍 덕소리","613","0613","0000","동부센트레빌","84.98","201803","11~20","36,000","16","2006","덕소로97번길"
"경기도 남양주시 와부읍 덕소리","462-9","0462","0009","벽산메가트리움","84.9067","201803","1~10","31,700","13","2007","덕소로"
"경기도 남양주시 와부읍 덕소리","615","0615","0000","성일우리미","84.9155","201803","1~10","34,800","14","2008","덕소로"
"경기도 남양주시 와부읍 덕소리","600-14","0600","0014","세양청마루","84.9838","201803","1~10","36,500","10","2007","덕소로116번길"
"경기도 남양주시 와부읍 덕소리","600-14","0600","0014","세양청마루","84.9634","201803","11~20","36,700","9","2007","덕소로116번길"
"경기도 남양주시 와부읍 덕소리","600-14","0600","0014","세양청마루","101.9713","201803","11~20","41,400","11","2007","덕소로116번길"
"경기도 남양주시 와부읍 덕소리","600-14","0600","0014","세양청마루","84.9838","201803","11~20","36,800","13","2007","덕소로116번길"
"경기도 남양주시 와부읍 덕소리","604-3","0604","0003","우송2","69.15","201803","1~10","21,500","4","1992","덕소로"
"경기도 남양주시 와부읍 덕소리","604-3","0604","0003","우송2","59.94","201803","1~10","18,000","4","1992","덕소로"
"경기도 남양주시 와부읍 덕소리","458-15","0458","0015","인정하이츠1","58.68","201803","21~31","31,800","3","1987","덕소로"
"경기도 남양주시 와부읍 덕소리","458-12","0458","0012","인정하이츠2","49.08","201803","1~10","16,000","2","1987","덕소로"
"경기도 남양주시 와부읍 덕소리","110-1","0110","0001","주공1","58.14","201803","1~10","22,000","2","1996","덕소로97번길"
"경기도 남양주시 와부읍 덕소리","110-1","0110","0001","주공1","37.67","201803","11~20","18,150","5","1996","덕소로97번길"
"경기도 남양주시 와부읍 덕소리","110-1","0110","0001","주공1","58.14","201803","11~20","21,100","11","1996","덕소로97번길"
